Número de experimentos, Número de universidades, Número de factores a evaluar, Aciertos en el primero(%), Desviación Típica Aciertos con el primero, Aciertos(%), Desviación Típica Aciertos, Falsos positivos(%), Desviación Típica Falsos positivos, Falsos negativos(%), Desviación Típica Falsos negativos,Mayor desplazamiento promedio,Desviación Típica Mayor desplazamiento promedio,Máximo desplazamiento,Máximo desplazamiento porcentual
1,43,7,100,0,55.8139534884,35.7485020687,32.5581395349,20.8532928734,11.6279069767,7.4476045976,39.5348837209,25.321855632,39.5348837209,(91.94159004867497%)
1,44,7,100,0,75,48.6187043132,13.6363636364,8.8397644206,11.3636363636,7.3664703505,61.3636363636,39.7789398926,61.3636363636,(139.46280991735537%)
1,45,7,100,0,80,52.473061872,11.1111111111,7.28792526,8.8888888889,5.830340208,60,39.354796404,60,(133.33333333333334%)
1,46,7,100,0,63.0434782609,41.8286419092,26.0869565217,17.3084035486,10.8695652174,7.2118348119,36.9565217391,24.5202383605,36.9565217391,(80.34026465028354%)
1,47,7,100,0,95.7446808511,64.2426664682,2.1276595745,1.4276148104,2.1276595745,1.4276148104,42.5531914894,28.5522962081,42.5531914894,(90.53870529651425%)
1,48,7,100,0,75,50.8789924723,14.5833333333,9.8931374252,10.4166666667,7.0665267323,29.1666666667,19.7862748504,29.1666666667,(60.76388888888889%)
1,49,7,100,7.7715611723761E-015,63.2653061224,43.3819241983,26.5306122449,18.1924198251,10.2040816327,6.9970845481,36.7346938776,25.1895043732,36.7346938776,(74.96876301541026%)
1,50,7,100,0,82,56.8231009362,12,8.3155757468,6,4.1577878734,38,26.3326565314,38,(76.0%)
1,51,7,100,0,64.7058823529,45.3031791891,29.4117647059,20.5923541769,5.8823529412,4.1184708354,31.3725490196,21.9651777887,31.3725490196,(61.51480199923106%)
1,52,7,100,0,78.8461538462,55.7633706878,7.6923076923,5.4403288476,13.4615384615,9.5205754833,38.4615384615,27.201644238,38.4615384615,(73.96449704142013%)
1,53,7,100,0,88.679245283,63.3413619416,1.8867924528,1.3476885519,9.4339622642,6.7384427597,33.9622641509,24.2583939351,33.9622641509,(64.07974368102528%)
1,54,7,100,0,74.0740740741,53.4250849249,22.2222222222,16.0275254775,3.7037037037,2.6712542462,35.1851851852,25.3769153393,35.1851851852,(65.15775034293553%)
1,55,7,100,0,90.9090909091,66.1941683146,3.6363636364,2.6477667326,5.4545454545,3.9716500989,40,29.1254340584,40,(72.72727272727273%)
1,56,7,100,0,85.7142857143,62.9972927365,7.1428571429,5.2497743947,7.1428571429,5.2497743947,39.2857142857,28.8737591709,39.2857142857,(70.15306122448979%)
1,57,7,100,0,24.5614035088,18.2181292621,66.6666666667,49.4492079971,8.7719298246,6.5064747365,40.350877193,29.9297837877,40.350877193,(70.79101261926746%)
1,58,7,100,0,72.4137931034,54.1978621149,13.7931034483,10.3234023076,13.7931034483,10.3234023076,60.3448275862,45.1648850957,60.3448275862,(104.04280618311533%)
1,59,7,100,0,50.8474576271,38.3946957808,35.593220339,26.8762870465,13.5593220339,10.2385855415,49.1525423729,37.1148725881,49.1525423729,(83.30939385234127%)
1,60,7,100,0,36.6666666667,27.928513241,38.3333333333,29.1979911156,25,19.0421681189,20,15.2337344951,20,(33.333333333333336%)
1,61,7,100,0,91.8032786885,70.5252322253,4.9180327869,3.7781374406,3.2786885246,2.5187582938,47.5409836066,36.5219952595,47.5409836066,(77.93603869927439%)
1,62,7,100,0,70.9677419355,54.9787646562,17.7419354839,13.7446911641,11.2903225806,8.7466216499,35.4838709677,27.4893823281,35.4838709677,(57.232049947970864%)
1,63,7,100,0,57.1428571429,44.6358044316,25.3968253968,19.8381353029,17.4603174603,13.6387180208,31.746031746,24.7976691286,31.746031746,(50.39052658100277%)
1,64,7,100,0,43.75,34.453125,43.75,34.453125,12.5,9.84375,29.6875,23.37890625,29.6875,(46.38671875%)
1,65,7,100,0,75.3846153846,59.8419888726,16.9230769231,13.4339158694,7.6923076923,6.1063253952,35.3846153846,28.0890968177,35.3846153846,(54.43786982248521%)
1,66,7,100,0,65.1515151515,52.1273814072,22.7272727273,18.1839702583,12.1212121212,9.6981174711,50,40.0047345683,50,(75.75757575757575%)
1,67,7,100,0,14.9253731343,12.0346019814,55.223880597,44.5280273311,29.8507462687,24.0692039627,28.3582089552,22.8657437646,28.3582089552,(42.325685007796835%)
1,68,7,100,0,38.2352941176,31.0659602069,47.0588235294,38.2350279469,14.7058823529,11.9484462334,35.2941176471,28.6762709602,35.2941176471,(51.90311418685121%)
1,69,7,100,0,46.3768115942,37.9651617847,43.4782608696,35.5923391732,10.1449275362,8.3048791404,57.9710144928,47.4564522309,57.9710144928,(84.01596303297626%)
1,70,7,100,0,47.1428571429,38.8790791922,34.2857142857,28.275693958,18.5714285714,15.3160008939,37.1428571429,30.6320017878,37.1428571429,(53.061224489795926%)
1,71,7,100,0,61.9718309859,51.4829226371,32.3943661972,26.9115277421,5.6338028169,4.6802656943,61.9718309859,51.4829226371,61.9718309859,(87.28426899424716%)
1,72,7,100,0,33.3333333333,27.8914341468,55.5555555556,46.485723578,11.1111111111,9.2971447156,51.3888888889,42.9992943097,51.3888888889,(71.37345679012346%)
1,73,7,100,0,8.2191780822,6.9262706286,56.1643835616,47.3295159621,35.6164383562,30.0138393906,30.1369863014,25.3963256382,30.1369863014,(41.283542878588854%)
1,74,7,100,0,77.027027027,65.3657330828,17.5675675676,14.9079742119,5.4054054054,4.5870689883,44.5945945946,37.8433191532,44.5945945946,(60.26296566837108%)
1,75,7,100,0,49.3333333333,42.1542676544,36,30.7612223424,14.6666666667,12.5323498432,44,37.5970495296,44,(58.666666666666664%)
1,76,7,100,0,39.4736842105,33.959565869,53.9473684211,46.4114066876,6.5789473684,5.6599276448,53.9473684211,46.4114066876,53.9473684211,(70.98337950138504%)
1,77,7,100,0,50.6493506494,43.8674218995,45.4545454545,39.3681991406,3.8961038961,3.3744170692,46.7532467532,40.4930048303,46.7532467532,(60.71850227694383%)
1,78,7,100,0,34.6153846154,30.1795378716,38.4615384615,33.5328198574,26.9230769231,23.4729739002,46.1538461538,40.2393838288,46.1538461538,(59.171597633136095%)
1,79,7,100,0,81.0126582278,71.0941620433,10.1265822785,8.8867702554,8.8607594937,7.7759239735,35.4430379747,31.103695894,35.4430379747,(44.86460503124499%)
1,80,7,100,0,36.25,32.0176983528,48.75,43.0582839917,15,13.2487027667,37.5,33.1217569167,37.5,(46.875%)
1,81,7,100,0,61.7283950617,54.8696844993,27.1604938272,24.1426611797,11.1111111111,9.8765432099,45.6790123457,40.6035665295,45.6790123457,(56.393842402072856%)
1,82,7,100,0,29.2682926829,26.1803520353,56.0975609756,50.1790080677,14.6341463415,13.0901760177,48.7804878049,43.6339200588,48.7804878049,(59.4883997620464%)
1,83,7,100,0,30.1204819277,27.1104497565,53.0120481928,47.7143915714,16.8674698795,15.1818518636,39.7590361446,35.7857936786,39.7590361446,(47.90245318623892%)
1,84,7,100,0,45.2380952381,40.9678110598,29.7619047619,26.9525072762,25,22.640106112,32.1428571429,29.1087078583,32.1428571429,(38.26530612244898%)
1,85,7,100,0,58.8235294118,53.5945836964,29.4117647059,26.7972918482,11.7647058824,10.7189167393,62.3529411765,56.8102587182,62.3529411765,(73.35640138408304%)
1,86,7,100,0,58.1395348837,53.2894518738,23.2558139535,21.3157807495,18.6046511628,17.0526245996,53.488372093,49.0262957239,53.488372093,(62.19578150351541%)
1,87,7,100,0,58.6206896552,54.0492595149,28.7356321839,26.4947350563,12.6436781609,11.6576834248,40.2298850575,37.0926290789,40.2298850575,(46.241247192495706%)
1,88,7,100,0,29.5454545455,27.4011375225,40.9090909091,37.9400365696,29.5454545455,27.4011375225,40.9090909091,37.9400365696,40.9090909091,(46.48760330578513%)
1,89,7,100,0,57.3033707865,53.4524773648,21.3483146067,19.9136680379,21.3483146067,19.9136680379,39.3258426966,36.6830727013,39.3258426966,(44.18634010857215%)
1,90,7,100,0,37.7777777778,35.4409340729,45.5555555556,42.7375969702,16.6666666667,15.6357062086,47.7777777778,44.822357798,47.7777777778,(53.086419753086425%)
1,91,7,100,0,18.6813186813,17.6250087932,52.7472527473,49.7647307103,28.5714285714,26.9558958014,39.5604395604,37.3235480327,39.5604395604,(43.47301050597754%)
1,92,7,100,0,30.4347826087,28.8747134249,42.3913043478,40.2183508418,27.1739130435,25.7809941293,23.9130434783,22.6872748338,23.9130434783,(25.99243856332703%)
1,93,7,100,0,7.5268817204,7.1806117356,68.8172043011,65.6513072965,23.6559139785,22.5676368832,43.0107526882,41.0320670603,43.0107526882,(46.24812117007747%)
1,94,7,100,0,43.6170212766,41.8383958722,40.4255319149,38.7770498328,15.9574468085,15.3067301971,41.4893617021,39.7974985126,41.4893617021,(44.137618832050705%)
1,95,7,100,0,26.3157894737,25.3794644989,55.7894736842,53.8044647378,17.8947368421,17.2580358593,41.0526315789,39.5919646184,41.0526315789,(43.21329639889196%)
1,96,7,100,0,45.8333333333,44.4395274515,38.5416666667,37.3696026297,15.625,15.1498389039,36.4583333333,35.3496241092,36.4583333333,(37.97743055555555%)
1,97,7,100,0,55.6701030928,54.2634486603,27.8350515464,27.1317243302,16.4948453608,16.0780588623,54.6391752577,53.2585699814,54.6391752577,(56.32904665745563%)
1,98,7,100,1.09906472107864E-014,62.2448979592,60.9905367971,18.3673469388,17.9972075795,19.387755102,18.997052445,57.1428571429,55.9913124695,57.1428571429,(58.30903790087463%)
1,99,7,100,0,27.2727272727,26.8619197897,59.595959596,58.69826917,13.1313131313,12.9335169358,36.3636363636,35.8158930529,36.3636363636,(36.73094582185492%)
1,100,7,100,0,32,31.68,46,45.54,22,21.78,32,31.68,32,(32.0%)
1,2,8,100,0,100,7.0710678119,0,0,0,0,0,0,0,(0.0%)
1,3,8,100,0,100,11.5470053838,0,0,0,0,33.3333333333,3.8490017946,33.3333333333,(1111.111111111111%)
1,4,8,100,0,100,15,0,0,0,0,0,0,0,(0.0%)
1,5,8,100,0,100,17.88854382,0,0,0,0,40,7.155417528,40,(800.0%)
1,6,8,100,0,100,20.4124145232,0,0,0,0,33.3333333333,6.8041381744,33.3333333333,(555.5555555555555%)
1,7,8,100,0,100,22.6778683806,0,0,0,0,42.8571428571,9.7190864488,42.8571428571,(612.2448979591836%)
1,8,8,100,0,100,24.7487373415,0,0,0,0,37.5,9.2807765031,37.5,(468.75%)
1,9,8,100,0,100,26.6666666667,0,0,0,0,33.3333333333,8.8888888889,33.3333333333,(370.3703703703703%)
1,10,8,100,0,100,28.4604989415,0,0,0,0,10,2.8460498942,10,(100.0%)
1,11,8,100,0,100,30.1511344578,0,0,0,0,36.3636363636,10.9640488937,36.3636363636,(330.57851239669424%)
1,12,8,100,0,100,31.7542648054,0,0,0,0,16.6666666667,5.2923774676,16.6666666667,(138.88888888888889%)
1,13,8,100,0,100,33.2820117735,0,0,0,0,23.0769230769,7.6804642554,23.0769230769,(177.5147928994083%)
1,14,8,100,0,100,34.7439614486,0,0,0,0,35.7142857143,12.4085576602,35.7142857143,(255.10204081632654%)
1,15,8,100,0,100,36.1478445646,0,0,0,0,73.3333333333,26.5084193474,73.3333333333,(488.88888888888886%)
1,16,8,100,0,100,37.5,0,0,0,0,37.5,14.0625,37.5,(234.375%)
1,17,8,100,0,100,38.8057000058,0,0,0,0,58.8235294118,22.8268823564,58.8235294118,(346.02076124567475%)
1,18,8,100,0,100,40.0693842672,0,0,0,0,50,20.0346921336,50,(277.77777777777777%)
1,19,8,100,0,100,41.2948320967,0,0,0,0,31.5789473684,13.0404732937,31.5789473684,(166.20498614958447%)
1,20,8,100,0,100,42.4852915725,0,0,0,0,30,12.7455874717,30,(150.0%)
1,21,8,100,0,90.4761904762,39.4870468046,4.7619047619,2.0782656213,4.7619047619,2.0782656213,33.3333333333,14.5478593491,33.3333333333,(158.7301587301587%)
1,22,8,100,0,100,44.7721504347,0,0,0,0,50,22.3860752173,50,(227.27272727272728%)
1,23,8,100,0,78.2608695652,35.9007425942,8.6956521739,3.9889713994,13.0434782609,5.983457099,34.7826086957,15.9558855974,34.7826086957,(151.22873345935727%)
1,24,8,100,0,100,46.9485534033,0,0,0,0,54.1666666667,25.4304664268,54.1666666667,(225.69444444444443%)
1,25,8,100,0,100,48,0,0,0,0,32,15.36,32,(128.0%)
1,26,8,100,0,88.4615384615,43.3718375786,3.8461538462,1.8857320686,7.6923076923,3.7714641373,38.4615384615,18.8573206864,38.4615384615,(147.92899408284026%)
1,27,8,100,0,77.7777777778,38.917684812,11.1111111111,5.5596692589,11.1111111111,5.5596692589,37.037037037,18.5322308629,37.037037037,(137.17421124828533%)
1,28,8,100,0,100,51.0252038562,0,0,0,0,25,12.7563009641,25,(89.28571428571429%)
1,29,8,100,0,100,51.9946946896,0,0,0,0,24.1379310345,12.5504435458,24.1379310345,(83.23424494649227%)
1,30,8,100,0,83.3333333333,44.1220949101,13.3333333333,7.0595351856,3.3333333333,1.7648837964,43.3333333333,22.9434893533,43.3333333333,(144.44444444444446%)
1,31,8,100,0,90.3225806452,48.6672431298,3.2258064516,1.7381158261,6.4516129032,3.4762316521,48.3870967742,26.071737391,48.3870967742,(156.08740894901146%)
1,32,8,100,0,93.75,51.3757270706,3.125,1.7125242357,3.125,1.7125242357,34.375,18.8377665925,34.375,(107.421875%)
1,33,8,100,0,57.5757575758,32.0724893397,30.303030303,16.8802575472,12.1212121212,6.7521030189,45.4545454545,25.3203863208,45.4545454545,(137.7410468319559%)
1,34,8,100,0,76.4705882353,43.2781723683,17.6470588235,9.9872705465,5.8823529412,3.3290901822,44.1176470588,24.9681763663,44.1176470588,(129.75778546712803%)
1,35,8,100,0,77.1428571429,44.3343774766,17.1428571429,9.8520838837,5.7142857143,3.2840279612,40,22.9881957286,40,(114.28571428571429%)
1,36,8,100,0,94.4444444444,55.0925925926,2.7777777778,1.6203703704,2.7777777778,1.6203703704,38.8888888889,22.6851851852,38.8888888889,(108.0246913580247%)
1,37,8,100,0,62.1621621622,36.7898274294,29.7297297297,17.5951348575,8.1081081081,4.798673143,18.9189189189,11.1969040003,18.9189189189,(51.132213294375454%)
1,38,8,100,0,73.6842105263,44.226682182,18.4210526316,11.0566705455,7.8947368421,4.7385730909,28.9473684211,17.3747680001,28.9473684211,(76.17728531855956%)
1,39,8,100,0,100,60.8486984459,0,0,0,0,35.8974358974,21.8431225191,35.8974358974,(92.04470742932281%)
1,40,8,100,0,90,55.497972936,7.5,4.624831078,2.5,1.5416103593,42.5,26.2073761086,42.5,(106.25%)
1,41,8,100,0,68.2926829268,42.6621008086,21.9512195122,13.712818117,9.756097561,6.0945858298,46.3414634146,28.9492826915,46.3414634146,(113.02795954788816%)
1,42,8,100,0,64.2857142857,40.6699543829,23.8095238095,15.0629460677,11.9047619048,7.5314730339,54.7619047619,34.6447759558,54.7619047619,(130.3854875283447%)
1,43,8,100,0,100,64.0493995397,0,0,0,0,53.488372093,34.2589811491,53.488372093,(124.39156300703083%)
1,44,8,100,0,72.7272727273,47.1454102431,22.7272727273,14.732940701,4.5454545455,2.9465881402,43.1818181818,27.9925873318,43.1818181818,(98.14049586776859%)
1,45,8,100,0,71.1111111111,46.642721664,20,13.118265468,8.8888888889,5.830340208,42.2222222222,27.694115988,42.2222222222,(93.82716049382715%)
1,46,8,100,0,50,33.1744401349,34.7826086957,23.0778713982,15.2173913043,10.0965687367,32.6086956522,21.6355044358,32.6086956522,(70.88846880907373%)
1,47,8,100,0,70.2127659574,47.1112887434,25.5319148936,17.1313777249,4.2553191489,2.8552296208,31.914893617,21.4142221561,31.914893617,(67.9040289723857%)
1,48,8,100,0,93.75,63.5987405904,2.0833333333,1.4133053465,4.1666666667,2.8266106929,27.0833333333,18.3729695039,27.0833333333,(56.42361111111111%)
1,49,8,100,7.7715611723761E-015,87.7551020408,60.1749271137,8.1632653061,5.5976676385,4.0816326531,2.7988338192,22.4489795918,15.3935860058,22.4489795918,(45.81424406497293%)
1,50,8,100,0,90,62.3668181007,8,5.5437171645,2,1.3859292911,38,26.3326565314,38,(76.0%)
1,51,8,100,0,27.4509803922,19.2195305651,62.7450980392,43.9303555773,9.8039215686,6.864118059,31.3725490196,21.9651777887,31.3725490196,(61.51480199923106%)
1,52,8,100,0,48.0769230769,34.0020552975,36.5384615385,25.8415620261,15.3846153846,10.8806576952,36.5384615385,25.8415620261,36.5384615385,(70.26627218934911%)
1,53,8,100,0,50.9433962264,36.3875909026,33.9622641509,24.2583939351,15.0943396226,10.7815084156,32.0754716981,22.9107053831,32.0754716981,(60.51975792096831%)
1,54,8,100,0,92.5925925926,66.7813561561,5.5555555556,4.0068813694,1.8518518519,1.3356271231,29.6296296296,21.37003397,29.6296296296,(54.869684499314126%)
1,55,8,100,0,72.7272727273,52.9553346517,14.5454545455,10.5910669303,12.7272727273,9.267183564,32.7272727273,23.8299005932,32.7272727273,(59.50413223140495%)
1,56,8,100,0,78.5714285714,57.7475183418,19.6428571429,14.4368795854,1.7857142857,1.3124435987,41.0714285714,30.1862027696,41.0714285714,(73.34183673469387%)
1,57,8,100,0,87.7192982456,65.0647473646,7.0175438596,5.2051797892,5.2631578947,3.9038848419,21.0526315789,15.6155393675,21.0526315789,(36.934441366574326%)
1,58,8,100,0,65.5172413793,49.0361609611,27.5862068966,20.6468046152,6.8965517241,5.1617011538,37.9310344828,28.3893563459,37.9310344828,(65.39833531510106%)
1,59,8,100,0,100,75.5095683689,0,0,0,0,28.813559322,21.7569942758,28.813559322,(48.83654122378627%)
1,60,8,100,0,41.6666666667,31.7369468648,50,38.0843362377,8.3333333333,6.347389373,50,38.0843362377,50,(83.33333333333333%)
1,61,8,100,0,59.0163934426,45.3376492877,19.6721311475,15.1125497626,21.3114754098,16.3719289095,42.6229508197,32.7438578189,42.6229508197,(69.87368986831495%)
1,62,8,100,0,72.5806451613,56.2282820348,19.3548387097,14.9942085426,8.064516129,6.2475868928,24.1935483871,18.7427606783,24.1935483871,(39.021852237252865%)
1,63,8,100,0,41.2698412698,32.2369698672,34.9206349206,27.2774360415,23.8095238095,18.5982518465,60.3174603175,47.1155713444,60.3174603175,(95.74200050390526%)
1,64,8,100,0,75,59.0625,18.75,14.765625,6.25,4.921875,45.3125,35.68359375,45.3125,(70.80078125%)
1,65,8,100,0,61.5384615385,48.8506031613,24.6153846154,19.5402412645,13.8461538462,10.9913857113,27.6923076923,21.9827714226,27.6923076923,(42.60355029585799%)
1,66,8,100,0,93.9393939394,75.160410401,3.0303030303,2.4245293678,3.0303030303,2.4245293678,78.7878787879,63.0377635621,78.7878787879,(119.37557392102846%)
1,67,8,100,0,89.552238806,72.2076118882,5.9701492537,4.8138407925,4.4776119403,3.6103805944,56.7164179104,45.7314875292,56.7164179104,(84.65137001559367%)
1,68,8,100,0,66.1764705882,53.7680080503,19.1176470588,15.5329801034,14.7058823529,11.9484462334,35.2941176471,28.6762709602,35.2941176471,(51.90311418685121%)
1,69,8,100,0,13.0434782609,10.677701752,56.5217391304,46.2700409251,30.4347826087,24.9146374212,43.4782608696,35.5923391732,43.4782608696,(63.0119722747322%)
1,70,8,100,0,75.7142857143,62.4421574905,14.2857142857,11.7815391492,10,8.2470774044,41.4285714286,34.1664635325,41.4285714286,(59.183673469387756%)
1,71,8,100,0,53.5211267606,44.4625240957,38.0281690141,31.5917934364,8.4507042254,7.0203985414,63.3802816901,52.6529890607,63.3802816901,(89.26800238048007%)
1,72,8,100,0,55.5555555556,46.485723578,38.8888888889,32.5400065046,5.5555555556,4.6485723578,29.1666666667,24.4050048785,29.1666666667,(40.50925925925927%)
1,73,8,100,0,27.397260274,23.087568762,67.1232876712,56.5645434668,5.4794520548,4.6175137524,46.5753424658,39.2488668954,46.5753424658,(63.801838994182766%)
1,74,8,100,0,78.3783783784,66.5125003299,13.5135135135,11.4676724707,8.1081081081,6.8806034824,47.2972972973,40.1368536474,47.2972972973,(63.91526661796932%)
1,75,8,100,0,57.3333333333,48.9900948416,34.6666666667,29.6219178112,8,6.8358271872,48,41.0149631232,48,(64.0%)
1,76,8,100,0,18.4210526316,15.8477974055,67.1052631579,57.7312619773,14.4736842105,12.4518408186,26.3157894737,22.6397105793,26.3157894737,(34.62603878116343%)
1,77,8,100,0,59.7402597403,51.7410617276,27.2727272727,23.6209194844,12.987012987,11.2480568973,38.961038961,33.7441706919,38.961038961,(50.598751897453205%)
1,78,8,100,0,69.2307692308,60.3590757432,23.0769230769,20.1196919144,7.6923076923,6.7065639715,42.3076923077,36.8861018431,42.3076923077,(54.24063116370808%)
1,79,8,100,0,86.0759493671,75.537547171,8.8607594937,7.7759239735,5.0632911392,4.4433851277,54.4303797468,47.7663901229,54.4303797468,(68.89921486941195%)
1,80,8,100,0,67.5,59.6191624501,22.5,19.87305415,10,8.8324685111,41.25,36.4339326084,41.25,(51.5625%)
1,81,8,100,0,79.012345679,70.2331961591,19.7530864198,17.5582990398,1.2345679012,1.09739369,27.1604938272,24.1426611797,27.1604938272,(33.53147386069197%)
1,82,8,100,0,60.9756097561,54.5424000736,28.0487804878,25.0895040338,10.9756097561,9.8176320132,28.0487804878,25.0895040338,28.0487804878,(34.20582986317668%)
1,83,8,100,0,54.2168674699,48.7988095617,32.5301204819,29.279285737,13.2530120482,11.9285978929,43.3734939759,39.0390476493,43.3734939759,(52.25722165771519%)
1,84,8,100,0,61.9047619048,56.0612151344,26.1904761905,23.718206403,11.9047619048,10.7810029105,22.619047619,20.4839055299,22.619047619,(26.927437641723355%)
1,85,8,100,0,78.8235294118,71.8167421531,14.1176470588,12.8627000871,7.0588235294,6.4313500436,47.0588235294,42.8756669571,47.0588235294,(55.36332179930795%)
